Date,Article Sentiment,Impact Score
2015-03-24,-0.017,77.564
2015-03-23,0.179,78.143
2015-03-22,0.105,77.711
2015-03-21,-0.018,76.123
2015-03-20,-0.036,75.179
2015-03-19,-0.063,77.068
2015-03-18,0.328,76.754
2015-03-17,0.226,76.71
2015-03-16,-0.128,75.107
2015-03-15,-0.137,76.714
2015-03-14,-0.026,77.268
2015-03-13,0.093,78.442
2015-03-12,-0.111,76.859
2015-03-11,-0.123,76.307
2015-03-10,-0.615,72.935
2015-03-09,-0.256,78.374
2015-03-08,0.0,78.6
2015-03-07,0.116,78.163
2015-03-06,-0.119,76.297
2015-03-05,-0.109,76.56
2015-03-04,0.034,79.676
2015-03-03,-0.173,75.76
2015-03-02,0.25,79.25
2015-03-01,-0.091,76.636
2015-02-28,-0.318,79.182
2015-02-27,-0.339,76.31
2015-02-26,-0.045,75.946
2015-02-25,0.181,77.14
2015-02-24,-0.094,75.974
2015-02-23,-0.25,76.714
2015-02-22,-0.276,76.0
2015-02-21,0.25,77.385
2015-02-20,0.158,77.97
2015-02-19,-0.077,76.46
2015-02-18,-0.2,76.17
2015-02-17,0.227,75.977
2015-02-16,-0.149,74.589
2015-02-15,-0.041,75.493
2015-02-14,0.151,76.045
2015-02-13,-0.273,76.676
2015-02-12,-0.353,76.6
2015-02-11,-0.304,75.917
2015-02-10,0.144,75.579
2015-02-09,0.0,76.12
2015-02-08,0.117,76.802
2015-02-07,-0.067,75.988
2015-02-06,0.219,75.656
2015-02-05,0.063,79.406
2015-02-04,0.304,77.87
2015-02-03,0.129,77.226
2015-02-02,0.234,81.0
2015-02-01,0.183,75.783
2015-01-31,0.061,75.556
2015-01-30,-0.242,76.909
2015-01-29,-0.226,76.778
2015-01-28,-0.023,76.372
2015-01-27,-0.219,79.375
2015-01-26,-0.286,79.143
2015-01-25,0.105,75.789
2015-01-24,-0.813,75.48
2015-01-23,-0.556,77.333
2015-01-22,-0.164,75.545
2015-01-21,-0.647,76.765
2015-01-20,-0.593,75.778
2015-01-19,-0.095,78.143
2015-01-18,0.029,77.783
2015-01-17,-0.198,77.884
2015-01-16,-0.084,76.416
2015-01-15,0.421,77.135
2015-01-14,-0.098,76.41
2015-01-13,-0.258,76.147
2015-01-12,0.053,75.737
2015-01-11,0.12,75.24
2015-01-10,0.286,75.143
2015-01-09,0.227,76.545
2015-01-08,0.287,75.222
2015-01-07,0.14,72.857
2015-01-06,0.22,74.52
2015-01-04,0.235,76.529
2015-01-03,0.191,75.455
2015-01-02,0.071,74.857
2015-01-01,0.205,75.128
