Date,Article Sentiment,Impact Score
2014-06-27,0.034,69.68
2014-06-26,-0.051,69.581
2014-06-25,-0.05,70.178
2014-06-24,-0.233,71.115
2014-06-23,-0.003,70.329
2014-06-22,-0.034,69.938
2014-06-21,-0.267,69.847
2014-06-20,-0.167,69.503
2014-06-19,-0.148,69.988
2014-06-18,-0.109,70.103
2014-06-17,-0.063,70.363
2014-06-16,-0.12,70.606
2014-06-15,-0.046,71.71
2014-06-14,-0.13,70.676
2014-06-13,-0.204,70.705
2014-06-12,-0.207,70.839
2014-06-11,-0.137,69.699
2014-06-10,-0.144,70.12
2014-06-09,-0.19,70.709
2014-06-08,-0.383,70.65
2014-06-07,-0.393,70.079
2014-06-06,-0.149,69.873
2014-06-05,0.062,69.858
2014-06-04,0.041,69.624
2014-06-03,-0.452,69.757
2014-06-02,-0.622,69.752
2014-06-01,-0.457,69.796
2014-05-31,0.041,69.215
2014-05-30,-0.463,69.257
2014-05-29,-0.394,69.884
2014-05-28,-0.611,69.653
2014-05-27,-0.108,69.931
2014-05-26,-0.107,69.917
2014-05-25,-0.267,70.85
2014-05-24,-0.033,72.151
2014-05-23,0.053,71.441
2014-05-22,0.108,70.038
2014-05-21,0.007,69.616
2014-05-20,-0.003,69.501
2014-05-19,0.05,69.752
2014-05-18,0.091,69.905
2014-05-17,0.03,70.172
2014-05-16,-0.002,70.123
2014-05-15,-0.092,70.047
2014-05-14,0.01,69.335
2014-05-13,0.005,69.926
2014-05-12,0.079,69.495
2014-05-11,-0.075,69.477
2014-05-10,-0.167,69.525
2014-05-09,-0.218,70.135
2014-05-08,-0.057,70.143
2014-05-07,0.01,69.143
2014-05-06,0.039,69.68
2014-05-05,0.025,69.716
2014-05-04,-0.048,69.783
2014-05-03,-0.023,70.846
2014-05-02,0.209,70.739
2014-05-01,0.147,70.328
2014-04-30,-0.19,70.008
2014-04-29,-0.376,69.729
2014-04-28,-0.224,69.416
2014-04-27,0.002,69.629
2014-04-26,0.07,70.588
2014-04-25,0.284,72.117
2014-04-24,0.316,71.881
2014-04-23,0.083,70.65
2014-04-22,0.087,70.131
2014-04-21,0.211,70.045
2014-04-20,0.057,69.371
2014-04-19,0.001,69.402
2014-04-18,0.038,69.58
2014-04-17,-0.059,70.049
2014-04-16,-0.144,69.96
2014-04-15,0.009,69.998
2014-04-14,0.049,69.81
2014-04-13,0.056,69.796
2014-04-12,0.087,69.591
2014-04-11,0.003,70.343
2014-04-10,-0.141,70.002
2014-04-09,-0.102,70.037
2014-04-08,-0.152,69.845
2014-04-07,-0.27,69.953
2014-04-06,-0.04,69.504
2014-04-05,0.096,69.337
2014-04-04,-0.009,69.847
2014-04-03,-0.259,70.23
2014-04-02,-0.131,69.199
2014-04-01,-0.138,69.585
2014-03-31,-0.091,69.066
2014-03-30,-0.059,69.736
2014-03-29,-0.043,69.861
2014-03-28,-0.144,69.996
2014-03-27,-0.049,69.453
2014-03-26,-0.048,69.576
2014-03-25,0.009,69.996
2014-03-24,-0.588,69.833
2014-03-23,-0.18,70.421
2014-03-22,-0.195,69.276
2014-03-21,-0.099,70.44
2014-03-20,0.033,71.241
2014-03-19,-0.032,70.8
2014-03-18,0.021,70.512
2014-03-17,-0.134,70.191
2014-03-16,-0.359,70.326
2014-03-15,-0.335,69.977
2014-03-14,0.092,69.05
2014-03-13,0.412,69.657
2014-03-12,-0.137,71.153
2014-03-11,0.13,71.152
2014-03-10,-0.257,70.802
2014-03-09,-0.4,70.455
2014-03-08,-0.392,70.664
2014-03-07,-0.428,70.587
2014-03-06,-0.598,69.8
2014-03-05,-0.641,69.614
2014-03-04,-0.323,70.417
2014-03-03,-0.131,71.911
2014-03-02,-0.207,70.171
2014-03-01,-0.028,69.946
2014-02-28,0.119,70.252
2014-02-27,-0.016,69.637
2014-02-26,0.109,69.572
2014-02-25,-0.009,69.187
2014-02-24,-0.58,68.975
2014-02-23,-0.339,69.006
2014-02-22,0.051,69.778
2014-02-21,0.055,69.317
2014-02-20,0.024,70.066
2014-02-19,-0.374,70.439
2014-02-18,-0.177,69.404
2014-02-17,-0.448,69.793
2014-02-16,-0.119,70.556
2014-02-15,-0.28,70.581
2014-02-14,-0.128,69.725
2014-02-13,-0.138,69.399
2014-02-12,-0.133,69.6
2014-02-11,-0.396,70.041
2014-02-10,-0.256,71.442
2014-02-09,-0.43,70.374
2014-02-08,-0.018,72.071
2014-02-07,-0.49,69.832
2014-02-06,-0.207,71.683
2014-02-05,-0.13,70.128
2014-02-04,-0.362,70.158
2014-02-03,-0.112,70.526
2014-02-02,-0.141,72.089
2014-02-01,0.209,71.772
2014-01-31,0.189,74.231
2014-01-30,0.168,73.437
2014-01-29,-0.1,71.024
2014-01-28,-0.028,72.218
2014-01-27,-0.23,70.156
2014-01-26,-0.713,75.252
2014-01-25,-0.207,69.937
2014-01-24,-0.287,72.155
2014-01-23,-0.195,70.94
2014-01-22,-0.129,69.676
2014-01-21,-0.049,70.25
2014-01-20,-0.144,70.1
2014-01-19,-0.119,69.403
2014-01-18,0.064,69.618
2014-01-17,0.036,69.143
2014-01-16,-0.224,71.393
2014-01-15,-0.065,69.955
2014-01-14,-0.072,69.797
2014-01-13,-0.262,69.724
2014-01-12,-0.338,70.486
2014-01-11,-0.254,70.272
2014-01-10,-0.123,70.325
2014-01-09,0.035,70.31
2014-01-08,-0.255,70.679
2014-01-07,-0.271,70.421
2014-01-06,-0.107,69.708
2014-01-05,-0.292,70.266
2014-01-04,-0.476,70.221
2014-01-03,-0.171,70.052
2014-01-02,-0.024,70.259
2014-01-01,-0.129,70.759
2013-12-31,-0.064,70.241
2013-12-30,-0.151,69.518
2013-12-29,-0.401,69.743
2013-12-28,-0.262,69.857
2013-12-27,0.056,69.667
2013-12-26,0.242,69.289
2013-12-25,0.207,69.796
2013-12-24,0.1,70.292
2013-12-23,0.118,69.444
2013-12-22,0.137,69.296
2013-12-21,0.182,69.503
2013-12-20,0.12,69.013
2013-12-19,-0.064,69.841
2013-12-18,0.05,69.801
2013-12-17,0.104,69.624
2013-12-16,0.316,69.302
2013-12-15,0.324,69.5
2013-12-14,0.014,70.22
2013-12-13,-0.103,69.708
2013-12-12,-0.013,69.907
2013-12-11,0.127,70.525
2013-12-10,0.189,70.365
2013-12-09,0.082,69.821
2013-12-08,-0.122,70.095
2013-12-07,-0.482,70.826
2013-12-06,-0.46,69.479
2013-12-05,-0.217,69.434
2013-12-04,-0.275,69.657
2013-12-03,-0.06,70.441
2013-12-02,-0.026,69.323
2013-12-01,0.221,69.564
2013-11-30,0.148,69.931
2013-11-29,0.355,69.488
2013-11-28,0.289,69.539
2013-11-27,0.348,69.43
2013-11-26,0.372,69.747
2013-11-25,0.358,69.945
2013-11-24,-0.01,70.48
2013-11-23,-0.126,70.038
2013-11-22,-0.032,69.997
2013-11-21,-0.191,69.651
2013-11-20,0.185,70.229
2013-11-19,0.115,69.717
2013-11-18,0.306,69.718
2013-11-17,0.133,70.428
2013-11-16,-0.202,70.364
2013-11-15,0.015,69.799
2013-11-14,-0.052,69.531
2013-11-13,-0.032,69.671
2013-11-12,-0.014,70.197
2013-11-11,-0.082,69.56
2013-11-10,0.0,69.933
2013-11-09,-0.001,70.155
2013-11-08,0.019,70.367
2013-11-07,-0.123,69.783
2013-11-06,-0.231,70.559
2013-11-05,-0.329,70.58
2013-11-04,0.075,69.126
2013-11-03,-0.302,70.199
2013-11-02,-0.042,72.371
2013-11-01,-0.029,74.8
2013-10-31,0.014,73.069
2013-10-30,-0.305,71.112
2013-10-29,-0.108,71.113
2013-10-28,-0.076,70.679
2013-10-27,-0.416,69.83
2013-10-26,-0.433,70.083
2013-10-25,-0.06,70.633
2013-10-24,-0.252,70.517
2013-10-23,-0.189,70.65
2013-10-22,-0.11,71.386
2013-10-21,-0.195,69.719
2013-10-20,-0.434,69.716
2013-10-19,-0.099,70.801
2013-10-18,-0.143,71.034
2013-10-17,-0.196,69.851
2013-10-16,0.118,70.385
2013-10-15,0.169,69.533
2013-10-14,-0.01,69.933
2013-10-13,-0.083,69.746
2013-10-12,-0.192,69.514
2013-10-11,0.005,72.417
2013-10-10,0.02,72.147
2013-10-09,0.076,71.091
2013-10-08,0.08,71.237
2013-10-07,-0.016,70.859
2013-10-06,-0.057,70.336
2013-10-05,-0.129,70.211
2013-10-04,0.077,70.853
2013-10-03,-0.005,71.274
2013-10-02,-0.007,70.875
2013-10-01,-0.105,70.855
2013-09-30,-0.174,70.117
2013-09-29,-0.293,70.179
2013-09-28,-0.262,70.793
2013-09-27,-0.025,71.399
2013-09-26,-0.034,70.798
2013-09-25,-0.032,70.478
2013-09-24,-0.063,71.023
2013-09-23,-0.424,69.597
2013-09-22,-0.543,69.329
2013-09-21,-0.698,69.066
2013-09-20,-0.14,71.571
2013-09-19,-0.379,69.728
2013-09-18,-0.129,70.676
2013-09-17,0.007,70.849
2013-09-16,-0.205,70.135
2013-09-15,-0.073,70.463
2013-09-14,-0.128,70.439
2013-09-13,-0.043,70.205
2013-09-12,0.018,70.859
2013-09-11,-0.003,70.714
2013-09-10,0.037,71.098
2013-09-09,-0.177,70.149
2013-09-08,-0.206,70.877
2013-09-07,-0.316,70.707
2013-09-06,-0.373,70.077
2013-09-05,-0.004,69.944
2013-09-04,-0.145,70.132
2013-09-03,-0.185,70.519
2013-09-02,-0.321,69.882
2013-09-01,0.077,70.554
2013-08-31,-0.021,70.531
2013-08-30,-0.055,70.191
2013-08-29,-0.048,70.988
2013-08-28,0.091,70.876
2013-08-27,-0.044,70.443
2013-08-26,-0.271,69.568
2013-08-25,-0.11,70.161
2013-08-24,-0.137,70.227
2013-08-23,0.02,70.643
2013-08-22,-0.005,69.992
2013-08-21,-0.38,69.878
2013-08-20,-0.469,69.998
2013-08-19,-0.602,68.876
2013-08-18,-0.413,69.276
2013-08-17,-0.151,70.178
2013-08-16,-0.182,70.635
2013-08-15,0.093,70.152
2013-08-14,0.192,69.845
2013-08-13,-0.121,70.244
2013-08-12,-0.172,70.104
2013-08-11,-0.468,69.761
2013-08-10,-0.731,69.006
2013-08-09,-0.408,70.132
2013-08-08,0.041,69.977
2013-08-07,0.038,68.896
2013-08-06,-0.045,70.066
2013-08-05,-0.099,70.527
2013-08-04,-0.156,70.533
2013-08-03,-0.209,71.088
2013-08-02,-0.041,72.664
2013-08-01,-0.087,73.54
2013-07-31,-0.073,70.665
2013-07-30,-0.008,70.455
2013-07-29,-0.033,69.221
2013-07-28,-0.284,69.83
2013-07-27,-0.023,71.588
2013-07-26,0.293,76.187
2013-07-25,0.223,74.919
2013-07-24,-0.069,70.302
2013-07-23,-0.062,70.675
2013-07-22,0.471,69.976
2013-07-21,0.567,69.674
2013-07-20,-0.036,70.231
2013-07-19,-0.112,69.857
2013-07-18,-0.193,70.267
2013-07-17,-0.196,70.105
2013-07-16,-0.143,70.14
2013-07-15,-0.406,69.675
2013-07-14,-0.261,69.43
2013-07-13,-0.116,70.042
2013-07-12,0.035,70.169
2013-07-11,-0.116,69.809
2013-07-10,-0.397,69.692
2013-07-09,0.009,69.951
2013-07-08,-0.008,69.564
2013-07-07,-0.157,69.297
2013-07-06,-0.141,70.532
2013-07-05,-0.144,69.873
2013-07-04,-0.233,69.9
2013-07-03,-0.223,69.84
2013-07-02,-0.059,69.982
2013-07-01,-0.424,69.69
2013-06-30,-0.351,70.085
2013-06-29,-0.123,69.933
2013-06-28,-0.058,69.749
2013-06-27,-0.379,69.485
2013-06-26,-0.232,69.853
2013-06-25,-0.091,69.744
2013-06-24,-0.113,69.888
2013-06-23,-0.547,71.568
2013-06-22,-0.091,70.231
2013-06-21,0.075,69.93
2013-06-20,0.019,69.944
2013-06-19,0.06,69.569
2013-06-18,-0.059,70.323
2013-06-17,-0.057,69.823
2013-06-16,-0.038,70.246
2013-06-15,-0.072,70.586
2013-06-14,-0.029,70.297
2013-06-13,-0.058,70.718
2013-06-12,-0.194,70.129
2013-06-11,-0.125,69.937
2013-06-10,-0.225,69.466
2013-06-09,-0.271,69.417
2013-06-08,-0.365,69.368
2013-06-07,-0.504,69.123
2013-06-06,0.099,70.656
2013-06-05,-0.19,70.139
2013-06-04,0.089,71.627
2013-06-03,-0.228,70.591
2013-06-02,-0.219,70.331
2013-06-01,-0.067,70.799
2013-05-31,-0.118,72.419
2013-05-30,-0.325,70.974
2013-05-29,-0.233,69.887
2013-05-28,-0.358,69.508
2013-05-27,-0.221,70.453
2013-05-26,-0.588,71.022
2013-05-25,-0.238,70.36
2013-05-24,-0.294,71.332
2013-05-23,-0.15,70.623
2013-05-22,-0.536,70.427
2013-05-21,-0.078,69.67
2013-05-20,-0.186,69.944
2013-05-19,-0.042,71.408
2013-05-18,-0.179,70.337
2013-05-17,-0.071,69.822
2013-05-16,-0.288,70.0
2013-05-15,-0.505,69.619
2013-05-14,-0.299,71.42
2013-05-13,-0.13,69.485
2013-05-12,-0.104,69.681
2013-05-11,-0.121,70.004
2013-05-10,-0.039,70.041
2013-05-09,-0.012,70.104
2013-05-08,-0.026,70.278
2013-05-07,0.101,70.693
2013-05-06,-0.15,70.621
2013-05-05,0.131,70.589
2013-05-04,-0.151,71.018
2013-05-03,0.193,73.613
2013-05-02,0.156,73.42
2013-05-01,0.039,70.965
2013-04-30,0.01,71.167
2013-04-29,-0.003,71.693
2013-04-28,-0.094,69.537
2013-04-27,0.097,71.345
2013-04-26,-0.117,74.621
2013-04-25,-0.162,70.849
2013-04-24,-0.172,71.37
2013-04-23,-0.198,72.177
2013-04-22,-0.233,70.275
2013-04-21,-0.135,70.026
2013-04-20,-0.116,70.086
2013-04-19,-0.046,70.448
2013-04-18,-0.044,69.764
2013-04-17,-0.058,69.85
2013-04-16,-0.204,70.916
2013-04-15,-0.613,69.403
2013-04-14,-0.586,69.474
2013-04-13,-0.092,69.839
2013-04-12,0.107,70.505
2013-04-11,0.073,70.979
2013-04-10,-0.217,70.089
2013-04-09,-0.303,69.595
2013-04-08,-0.387,70.123
2013-04-07,-0.062,70.499
2013-04-06,0.094,70.254
2013-04-05,0.091,70.41
2013-04-04,-0.414,70.326
2013-04-03,-0.161,70.549
2013-04-02,-0.181,70.204
2013-04-01,-0.094,70.021
2013-03-31,-0.147,69.484
2013-03-30,-0.119,69.841
2013-03-29,-0.023,70.118
2013-03-28,0.046,70.515
2013-03-27,-0.058,70.311
2013-03-26,-0.047,70.576
2013-03-25,-0.086,69.544
2013-03-24,-0.185,69.512
2013-03-23,-0.076,70.011
2013-03-22,0.016,69.924
2013-03-21,-0.278,69.69
2013-03-20,-0.418,69.804
2013-03-19,-0.013,70.316
2013-03-18,-0.008,69.993
2013-03-17,0.407,71.3
2013-03-16,-0.069,69.692
2013-03-15,-0.058,69.541
2013-03-14,-0.004,69.855
2013-03-13,-0.079,69.923
2013-03-12,-0.024,69.693
2013-03-11,-0.088,68.917
2013-03-10,-0.109,69.733
2013-03-09,0.089,70.039
2013-03-08,0.178,70.347
2013-03-07,0.175,70.372
2013-03-06,0.046,70.938
2013-03-05,-0.072,70.178
2013-03-04,-0.05,70.061
2013-03-03,0.04,69.357
2013-03-02,0.013,69.356
2013-03-01,0.022,70.158
2013-02-28,-0.124,70.484
2013-02-27,-0.189,71.325
2013-02-26,-0.349,70.123
2013-02-25,-0.244,70.467
2013-02-24,-0.332,69.875
2013-02-23,-0.183,69.68
2013-02-22,-0.498,69.589
2013-02-21,-0.525,69.595
2013-02-20,-0.405,69.964
2013-02-19,-0.296,70.72
2013-02-18,-0.063,70.916
2013-02-17,-0.33,70.216
2013-02-16,-0.276,72.018
2013-02-15,-0.066,69.631
2013-02-14,-0.194,71.185
2013-02-13,-0.022,71.618
2013-02-12,-0.18,70.932
2013-02-11,-0.243,69.922
2013-02-10,-0.328,70.024
2013-02-09,-0.336,70.549
2013-02-08,-0.364,70.527
2013-02-07,-0.119,70.187
2013-02-06,-0.053,70.094
2013-02-05,-0.07,70.698
2013-02-04,-0.337,69.324
2013-02-03,-0.143,70.539
2013-02-02,0.14,71.755
2013-02-01,0.28,75.441
2013-01-31,0.104,74.602
2013-01-30,0.052,70.85
2013-01-29,-0.065,71.199
2013-01-28,-0.157,70.089
2013-01-27,-0.248,70.944
2013-01-26,-0.249,70.886
2013-01-25,-0.029,70.621
2013-01-24,-0.096,70.409
2013-01-23,-0.181,69.858
2013-01-22,-0.013,69.612
2013-01-21,-0.156,69.785
2013-01-20,-0.257,69.792
2013-01-19,-0.294,70.13
2013-01-18,-0.003,71.316
2013-01-17,0.087,71.167
2013-01-16,0.059,70.644
2013-01-15,0.002,72.325
2013-01-14,-0.363,69.14
2013-01-13,-0.507,69.473
2013-01-12,-0.053,69.672
2013-01-11,-0.094,70.746
2013-01-10,-0.103,70.562
2013-01-09,-0.239,70.017
2013-01-08,-0.25,70.347
2013-01-07,0.07,69.761
2013-01-06,-0.075,70.617
2013-01-05,-0.058,69.759
2013-01-04,-0.217,70.626
2013-01-03,-0.138,71.401
2013-01-02,-0.244,71.969
2013-01-01,-0.075,71.655
2012-12-31,-0.155,69.375
2012-12-30,-0.267,69.633
2012-12-29,-0.366,70.011
2012-12-28,-0.378,70.399
2012-12-27,-0.35,70.916
2012-12-26,-0.096,70.6
2012-12-25,-0.131,70.81
2012-12-24,0.007,70.653
2012-12-23,-0.024,69.706
2012-12-22,-0.153,70.436
2012-12-21,-0.01,70.522
2012-12-20,0.318,70.011
2012-12-19,-0.232,71.786
2012-12-18,-0.297,70.839
2012-12-17,-0.138,69.82
2012-12-16,-0.275,69.668
2012-12-15,-0.098,69.949
2012-12-14,-0.189,70.05
2012-12-13,-0.117,69.485
2012-12-12,-0.121,69.482
2012-12-11,-0.043,70.421
2012-12-10,-0.149,70.258
2012-12-09,-0.214,69.657
2012-12-08,-0.094,69.899
2012-12-07,-0.014,69.916
2012-12-06,0.061,69.602
2012-12-05,-0.162,69.973
2012-12-04,0.086,69.349
2012-12-03,-0.108,69.665
2012-12-02,-0.116,70.015
2012-12-01,-0.028,69.632
2012-11-30,-0.45,69.674
2012-11-29,-0.424,70.126
2012-11-28,-0.387,70.837
2012-11-27,0.011,70.574
2012-11-26,-0.319,69.32
2012-11-25,-0.394,70.143
2012-11-24,-0.15,69.425
2012-11-23,-0.025,68.968
2012-11-22,-0.113,69.639
2012-11-21,-0.122,69.766
2012-11-20,0.031,70.259
2012-11-19,-0.042,70.752
2012-11-18,0.054,71.662
2012-11-17,0.082,71.097
2012-11-16,0.06,70.409
2012-11-15,0.073,70.301
2012-11-14,-0.074,70.52
2012-11-13,-0.117,70.194
2012-11-12,-0.098,69.325
2012-11-11,-0.273,69.435
2012-11-10,-0.196,69.424
2012-11-09,0.031,69.898
2012-11-08,-0.125,69.635
2012-11-07,-0.063,69.581
2012-11-06,-0.024,69.909
2012-11-05,-0.12,70.389
2012-11-04,-0.228,70.05
2012-11-03,-0.149,69.896
2012-11-02,-0.089,69.806
2012-11-01,-0.21,69.933
2012-10-31,-0.344,70.51
2012-10-30,-0.479,70.624
2012-10-29,-0.28,72.036
2012-10-28,-0.649,73.018
2012-10-27,-0.628,71.894
2012-10-26,0.056,71.095
2012-10-25,0.219,72.756
2012-10-24,0.155,73.213
2012-10-23,-0.004,70.979
2012-10-22,-0.378,69.35
2012-10-21,0.148,70.331
2012-10-20,-0.059,71.0
2012-10-19,-0.017,70.822
2012-10-18,0.077,70.802
2012-10-17,0.141,70.761
2012-10-16,-0.234,69.695
2012-10-15,-0.334,70.411
2012-10-14,0.124,70.093
2012-10-13,-0.362,71.093
2012-10-12,-0.206,70.953
2012-10-11,0.071,70.673
2012-10-10,0.221,70.84
2012-10-09,-0.074,70.705
2012-10-08,-0.307,69.448
2012-10-07,-0.219,69.85
2012-10-06,-0.011,73.82
2012-10-05,0.156,70.654
2012-10-04,-0.193,70.487
2012-10-03,-0.191,70.116
2012-10-02,-0.3,69.517
2012-10-01,-0.512,69.406
2012-09-30,-0.358,69.966
2012-09-29,-0.201,69.85
2012-09-28,-0.18,69.775
2012-09-27,0.055,70.35
2012-09-26,-0.13,70.712
2012-09-25,-0.299,70.303
2012-09-24,-0.353,69.924
2012-09-23,-0.521,70.768
2012-09-22,-0.086,70.401
2012-09-21,-0.118,71.306
2012-09-20,-0.081,70.776
2012-09-19,0.005,69.848
2012-09-18,0.09,71.232
2012-09-17,0.03,70.339
2012-09-16,-0.353,69.426
2012-09-15,-0.485,69.562
2012-09-14,-0.085,70.491
2012-09-13,-0.085,70.275
2012-09-12,-0.169,70.608
2012-09-11,-0.184,70.219
2012-09-10,-0.139,69.722
2012-09-09,-0.251,70.095
2012-09-08,-0.14,70.725
2012-09-07,0.087,70.996
2012-09-06,-0.138,69.059
2012-09-05,-0.253,69.896
2012-09-04,-0.288,69.53
2012-09-03,-0.367,69.631
2012-09-02,-0.441,69.968
2012-09-01,-0.125,71.259
2012-08-31,-0.005,70.45
2012-08-30,-0.111,70.152
2012-08-29,-0.154,69.37
2012-08-28,-0.101,70.247
2012-08-27,-0.241,70.863
2012-08-26,-0.062,70.0
