Date,Article Sentiment,Impact Score
2015-04-05,0.073,70.53
2015-04-04,0.028,70.558
2015-04-03,-0.157,71.498
2015-04-02,0.013,70.831
2015-04-01,-0.196,71.46
2015-03-31,-0.026,70.871
2015-03-30,0.065,70.656
2015-03-29,-0.03,70.791
2015-03-28,0.037,70.483
2015-03-27,0.251,70.684
2015-03-26,0.266,72.176
2015-03-25,0.126,71.481
2015-03-24,0.212,71.616
2015-03-23,0.122,70.653
2015-03-22,0.037,71.639
2015-03-21,0.148,71.203
2015-03-20,-0.102,72.55
2015-03-19,0.024,71.974
2015-03-18,0.286,71.049
2015-03-17,0.136,70.995
2015-03-16,0.023,71.556
2015-03-15,-0.013,71.192
2015-03-14,-0.003,70.993
2015-03-13,-0.004,71.679
2015-03-12,-0.143,71.76
2015-03-11,0.045,71.258
2015-03-10,0.336,70.331
2015-03-09,-0.111,71.05
2015-03-08,0.037,72.392
2015-03-07,-0.041,73.272
2015-03-06,0.071,71.774
2015-03-05,0.06,71.745
2015-03-04,0.053,71.826
2015-03-03,0.002,71.029
2015-03-02,-0.123,70.423
2015-03-01,-0.179,71.142
2015-02-28,-0.17,71.222
2015-02-27,0.25,70.795
2015-02-26,-0.14,72.226
2015-02-25,0.212,71.964
2015-02-24,0.068,74.781
2015-02-23,-0.042,70.81
2015-02-22,-0.329,71.643
2015-02-21,0.038,70.94
2015-02-20,-0.038,71.516
2015-02-19,0.101,70.389
2015-02-18,-0.081,70.563
2015-02-17,0.008,70.265
2015-02-16,0.176,70.345
2015-02-15,0.396,70.611
2015-02-14,0.108,71.531
2015-02-13,-0.064,70.632
2015-02-12,0.047,70.755
2015-02-11,0.098,70.791
2015-02-10,-0.022,71.69
2015-02-09,-0.283,70.97
2015-02-08,-0.114,69.889
2015-02-07,-0.071,70.26
2015-02-06,0.038,70.154
2015-02-05,0.055,71.755
2015-02-04,-0.126,72.027
2015-02-03,-0.075,71.585
2015-02-02,-0.179,72.057
2015-02-01,-0.061,71.967
2015-01-31,-0.007,72.269
2015-01-30,0.12,72.984
2015-01-29,0.312,73.557
2015-01-28,0.062,72.322
2015-01-27,-0.059,72.076
2015-01-26,-0.319,71.517
2015-01-25,-0.157,71.242
2015-01-24,0.087,71.0
2015-01-23,0.163,71.419
2015-01-22,0.139,71.95
2015-01-21,0.189,71.28
2015-01-20,-0.138,71.5
2015-01-19,-0.404,71.877
2015-01-18,-0.093,70.724
2015-01-17,-0.099,70.386
2015-01-16,-0.047,70.381
2015-01-15,-0.107,69.907
2015-01-14,0.088,70.869
2015-01-13,0.053,71.42
2015-01-12,-0.14,70.896
2015-01-11,-0.098,70.887
2015-01-10,-0.501,72.077
2015-01-09,-0.045,71.317
2015-01-08,0.009,70.551
2015-01-07,0.192,70.74
2015-01-06,-0.009,71.113
2015-01-05,-0.172,71.172
2015-01-04,-0.188,71.174
2015-01-03,-0.176,70.92
2015-01-02,-0.136,71.083
2015-01-01,0.022,71.208
2014-12-31,0.259,71.755
2014-12-30,0.149,71.21
2014-12-29,0.105,71.367
2014-12-28,0.155,71.32
2014-12-27,-0.561,72.061
2014-12-26,0.105,70.818
2014-12-25,0.288,70.34
2014-12-24,0.18,70.94
2014-12-23,0.159,71.167
2014-12-22,0.044,70.581
2014-12-21,-0.117,70.904
2014-12-20,-0.213,72.098
2014-12-19,0.051,70.923
2014-12-18,-0.364,72.005
2014-12-17,-0.216,71.269
2014-12-16,-0.031,71.008
2014-12-15,0.192,71.699
2014-12-14,-0.098,71.384
2014-12-13,0.003,71.06
2014-12-12,0.054,70.388
2014-12-11,0.023,70.529
2014-12-10,-0.306,70.24
2014-12-09,-0.298,72.24
2014-12-08,-0.304,70.852
2014-12-07,-0.633,70.726
2014-12-06,-0.148,70.984
2014-12-05,-0.069,71.093
2014-12-04,-0.174,71.364
2014-12-03,-0.268,71.692
2014-12-02,-0.205,71.176
2014-12-01,0.048,70.471
2014-11-30,0.307,70.543
2014-11-29,0.195,70.18
2014-11-28,-0.13,71.437
2014-11-27,0.005,71.933
2014-11-26,-0.097,71.114
2014-11-25,-0.022,70.931
2014-11-24,-0.055,70.159
2014-11-23,0.337,70.089
2014-11-22,0.146,71.432
2014-11-21,-0.203,71.423
2014-11-20,-0.134,70.422
2014-11-19,0.153,71.622
2014-11-18,0.296,70.747
2014-11-17,0.21,72.021
2014-11-16,-0.051,71.723
2014-11-15,-0.317,72.427
2014-11-14,-0.079,71.303
2014-11-13,-0.34,71.3
2014-11-12,-0.351,72.123
2014-11-11,-0.011,71.539
2014-11-10,-0.196,72.696
2014-11-09,-0.194,72.333
2014-11-08,-0.221,73.308
2014-11-07,-0.225,74.702
2014-11-06,-0.069,71.869
2014-11-05,-0.057,71.329
2014-11-04,0.135,70.771
2014-11-03,-0.029,71.137
2014-11-02,-0.149,70.998
2014-11-01,0.012,70.53
2014-10-31,-0.066,70.437
2014-10-30,-0.349,70.962
2014-10-29,-0.12,70.596
2014-10-28,-0.296,70.301
2014-10-27,-0.147,70.509
2014-10-26,0.009,71.167
2014-10-25,0.185,70.665
2014-10-24,-0.054,70.699
2014-10-23,-0.126,71.722
2014-10-22,0.245,72.114
2014-10-21,0.233,71.15
2014-10-20,0.267,71.35
2014-10-19,0.136,71.008
2014-10-18,0.208,70.902
2014-10-17,0.203,70.228
2014-10-16,-0.345,70.772
2014-10-15,-0.471,71.346
2014-10-14,-0.016,71.434
2014-10-13,0.146,71.36
2014-10-12,-0.071,71.545
2014-10-11,0.22,72.127
2014-10-10,0.277,73.729
2014-10-09,-0.136,71.952
2014-10-08,-0.03,72.009
2014-10-07,-0.243,72.64
2014-10-06,0.326,72.239
2014-10-05,0.137,70.882
2014-10-04,0.168,71.338
2014-10-03,-0.031,70.793
2014-10-02,-0.121,71.2
2014-10-01,-0.047,70.552
2014-09-30,-0.334,71.61
2014-09-29,-0.153,70.559
2014-09-28,-0.223,73.104
2014-09-27,-0.301,73.138
2014-09-26,-0.472,72.918
2014-09-25,0.207,71.419
2014-09-24,-0.004,70.731
2014-09-23,0.018,70.591
2014-09-22,0.309,70.435
2014-09-21,-0.015,71.041
2014-09-20,0.062,71.554
2014-09-19,0.105,73.121
2014-09-18,-0.095,72.268
2014-09-17,-0.003,71.141
2014-09-16,-0.065,71.796
2014-09-15,-0.101,70.993
2014-09-14,0.025,71.0
2014-09-13,0.048,71.015
2014-09-12,0.077,71.141
