Date,Article Sentiment,Impact Score
2015-08-09,0.152,77.203
2015-08-08,0.342,76.995
2015-08-07,0.274,80.17
2015-08-06,0.342,81.12
2015-08-05,0.327,79.884
2015-08-04,0.14,79.825
2015-08-03,0.187,77.846
2015-08-02,0.124,76.978
2015-08-01,0.073,76.039
2015-07-31,0.107,76.331
2015-07-30,0.074,76.382
2015-07-29,0.06,76.629
2015-07-28,0.189,75.333
2015-07-27,0.047,77.139
2015-07-26,0.016,76.196
2015-07-25,0.139,73.738
2015-07-24,0.151,74.616
2015-07-23,0.196,77.955
2015-07-22,0.064,77.305
2015-07-21,0.162,78.339
2015-07-20,0.231,79.667
2015-07-19,0.192,82.038
2015-07-18,0.182,79.206
2015-07-17,0.076,79.373
2015-07-16,0.168,78.402
2015-07-15,0.103,79.919
2015-07-14,0.152,78.476
2015-07-13,0.056,77.5
2015-07-12,0.22,76.636
2015-07-11,0.074,77.308
2015-07-10,0.041,77.861
2015-07-09,0.239,77.832
2015-07-08,0.329,78.512
2015-07-07,-0.052,76.538
2015-07-06,0.082,76.478
2015-07-05,0.048,74.929
2015-07-04,0.108,75.333
2015-07-03,0.051,76.4
2015-07-02,0.313,78.737
2015-07-01,0.1,76.587
2015-06-30,0.047,78.711
2015-06-29,0.172,77.429
2015-06-28,0.064,74.925
2015-06-27,0.118,77.228
2015-06-26,0.036,80.241
2015-06-25,0.065,85.388
2015-06-24,0.053,87.324
2015-06-23,-0.027,77.311
2015-06-22,-0.065,77.158
2015-06-21,0.154,76.395
2015-06-20,0.154,77.103
2015-06-19,-0.185,75.857
2015-06-18,-0.155,75.446
2015-06-17,-0.122,76.671
2015-06-16,0.082,77.277
2015-06-15,-0.302,75.591
2015-06-14,-0.018,77.926
2015-06-13,0.008,82.149
2015-06-12,0.035,78.29
2015-06-11,0.008,81.834
2015-06-10,-0.074,77.778
2015-06-09,-0.34,73.641
2015-06-08,0.187,75.403
2015-06-07,0.031,77.119
2015-06-06,0.195,78.884
2015-06-05,0.046,77.363
2015-06-04,0.095,78.027
2015-06-03,-0.032,76.905
2015-06-02,-0.232,76.512
2015-06-01,-0.147,76.0
2015-05-31,0.084,76.939
2015-05-30,0.242,77.653
2015-05-29,0.019,76.404
2015-05-28,-0.029,76.192
2015-05-27,0.139,76.521
2015-05-26,-0.362,76.136
2015-05-25,-0.104,75.917
2015-05-24,-0.104,76.969
2015-05-23,-0.077,78.256
2015-05-22,0.27,76.494
2015-05-21,-0.406,80.851
2015-05-20,-0.317,78.868
2015-05-19,-0.441,78.86
2015-05-18,0.111,77.028
2015-05-17,-0.062,75.284
2015-05-16,-0.067,74.723
2015-05-15,-0.096,73.954
2015-05-14,-0.196,76.49
2015-05-13,-0.251,78.184
2015-05-12,0.102,77.864
2015-05-11,-0.089,76.271
2015-05-10,-0.21,76.925
2015-05-09,-0.03,76.045
2015-05-08,-0.172,76.766
2015-05-07,-0.166,76.963
2015-05-06,-0.284,77.946
2015-05-05,-0.334,76.056
2015-05-04,-0.536,77.761
2015-05-03,-0.366,76.636
2015-05-02,-0.229,75.64
2015-05-01,-0.377,76.698
2015-04-30,-0.28,76.713
2015-04-29,0.103,77.194
2015-04-28,-0.228,76.901
2015-04-27,-0.328,76.015
2015-04-26,-0.413,75.505
2015-04-25,-0.706,76.18
2015-04-24,-0.5,76.312
2015-04-23,0.013,78.041
2015-04-22,0.085,77.238
2015-04-21,-0.2,76.131
2015-04-20,-0.261,75.279
2015-04-19,-0.346,77.215
2015-04-18,0.153,77.238
2015-04-17,0.249,78.411
2015-04-16,-0.14,78.37
2015-04-15,-0.346,78.423
2015-04-14,0.044,76.8
2015-04-13,-0.561,74.528
2015-04-12,-0.138,75.785
2015-04-11,0.234,76.942
2015-04-10,0.128,76.532
2015-04-09,-0.056,76.952
2015-04-08,-0.035,76.895
2015-04-07,-0.154,74.135
2015-04-06,-0.434,77.29
2015-04-05,-0.366,77.377
2015-04-04,-0.041,76.464
2015-04-03,-0.129,77.126
2015-04-02,-0.358,77.99
2015-04-01,-0.234,77.281
2015-03-31,-0.097,77.94
2015-03-30,-0.434,76.991
2015-03-29,-0.745,79.418
2015-03-28,-0.835,79.915
2015-03-27,-0.354,77.281
2015-03-26,-0.131,76.685
2015-03-25,-0.181,76.943
2015-03-24,-0.094,76.435
2015-03-23,-0.322,77.455
2015-03-22,0.088,77.958
2015-03-21,-0.246,76.918
2015-03-20,0.008,76.709
2015-03-19,-0.406,76.059
2015-03-18,-0.651,83.37
2015-03-17,-0.119,76.756
2015-03-16,-0.189,75.662
2015-03-15,-0.05,76.475
2015-03-14,-0.274,83.193
2015-03-13,-0.243,79.314
2015-03-12,-0.213,76.251
2015-03-11,0.382,77.247
2015-03-10,0.171,77.348
2015-03-09,-0.327,75.538
2015-03-08,-0.254,75.65
2015-03-07,0.115,76.027
2015-03-06,0.288,77.072
2015-03-05,0.514,77.821
2015-03-04,0.185,75.761
2015-03-03,0.516,78.923
2015-03-02,-0.123,76.098
2015-03-01,0.232,76.763
2015-02-28,0.125,74.801
2015-02-27,-0.143,74.332
2015-02-26,0.427,77.423
2015-02-25,0.243,77.109
2015-02-24,0.0,75.475
2015-02-23,-0.114,75.918
2015-02-22,-0.046,77.22
2015-02-21,-0.011,77.632
2015-02-20,0.099,74.537
2015-02-19,-0.082,74.047
2015-02-18,-0.265,73.285
2015-02-17,-0.143,73.133
2015-02-16,-0.084,73.633
2015-02-15,-0.071,74.357
2015-02-14,-0.14,73.289
2015-02-13,-0.212,73.226
2015-02-12,0.115,74.98
2015-02-11,0.134,76.55
2015-02-10,0.227,77.348
2015-02-09,-0.06,75.259
2015-02-08,0.073,73.733
2015-02-07,0.046,74.766
2015-02-06,0.023,74.46
2015-02-05,-0.042,75.966
2015-02-04,0.048,75.848
2015-02-03,-0.254,78.007
2015-02-02,0.207,76.057
2015-02-01,0.091,75.356
2015-01-31,0.351,75.775
2015-01-30,0.449,75.519
2015-01-29,0.287,76.508
2015-01-28,0.169,77.019
2015-01-27,0.07,77.564
2015-01-26,-0.013,75.133
2015-01-25,0.005,74.803
2015-01-24,-0.163,77.465
2015-01-23,0.159,78.239
2015-01-22,0.162,79.198
2015-01-21,0.076,78.757
2015-01-20,-0.029,77.848
2015-01-19,0.245,74.98
2015-01-18,0.453,73.668
2015-01-17,-0.038,77.111
2015-01-16,0.256,76.721
2015-01-15,0.121,77.179
2015-01-14,0.256,76.333
2015-01-13,0.318,77.692
2015-01-12,0.097,76.063
2015-01-11,0.396,76.7
2015-01-10,0.259,76.063
2015-01-09,0.166,77.346
2015-01-08,0.302,76.75
2015-01-07,0.172,75.986
2015-01-06,0.168,76.095
2015-01-05,0.143,76.143
2015-01-04,0.192,76.385
2015-01-03,-0.558,76.957
2015-01-02,-0.9,76.0
2015-01-01,-0.597,76.906
2014-12-31,-0.593,78.512
2014-12-30,-0.636,76.364
2014-12-29,0.467,75.2
2014-12-28,-1.0,73.0
2014-12-27,0.143,78.143
2014-12-26,0.286,76.286
2014-12-25,0.15,77.85
2014-12-24,0.114,76.057
2014-12-23,0.056,77.611
2014-12-22,0.1,77.5
2014-12-21,0.0,79.5
2014-12-20,0.2,78.6
2014-12-19,0.018,77.316
2014-12-18,0.257,76.873
2014-12-17,-0.394,75.035
2014-12-16,-0.132,75.396
2014-12-15,-0.542,75.25
2014-12-14,-0.196,74.036
2014-12-13,-0.151,76.369
2014-12-12,-0.144,76.475
2014-12-11,0.116,76.617
2014-12-10,0.0,76.419
2014-12-09,-0.25,81.444
2014-12-08,1.0,73.5
2014-12-07,0.0,76.6
2014-12-06,-0.039,76.6
2014-12-05,0.385,77.038
2014-12-04,0.713,76.949
2014-12-03,-0.089,77.534
2014-12-02,0.738,77.085
2014-12-01,-0.3,73.8
2014-11-30,-0.5,77.35
2014-11-29,-0.585,77.754
2014-11-28,-0.37,77.11
2014-11-27,-0.653,77.111
2014-11-26,-0.127,77.441
2014-11-25,-0.228,76.913
2014-11-24,0.037,78.074
2014-11-23,0.246,76.326
2014-11-22,-0.151,78.248
2014-11-21,-0.35,78.421
2014-11-20,0.047,77.839
2014-11-19,0.059,76.397
2014-11-18,0.057,76.964
2014-11-17,-0.16,75.68
2014-11-16,-0.193,77.333
2014-11-15,0.501,77.545
2014-11-14,0.203,74.634
2014-11-13,0.146,77.062
2014-11-12,-0.124,75.241
2014-11-11,-0.06,75.969
2014-11-10,-0.058,73.31
2014-11-09,-0.232,75.0
2014-11-08,-0.285,74.853
2014-11-07,-0.062,72.863
2014-11-06,-0.213,75.118
2014-11-05,-0.363,74.043
2014-11-04,-0.635,67.529
2014-11-03,-0.189,73.767
2014-11-02,-0.422,74.815
2014-11-01,-0.175,75.432
2014-10-31,-0.132,74.802
2014-10-30,0.02,74.987
2014-10-29,-0.156,74.936
2014-10-28,-0.528,76.542
2014-10-27,-0.632,75.184
2014-10-26,-0.402,76.463
2014-10-25,-0.164,76.423
2014-10-24,-0.265,76.676
2014-10-23,-0.029,75.348
2014-10-22,0.091,76.0
2014-10-21,0.269,76.118
2014-10-20,-0.017,73.606
2014-10-19,0.244,76.846
2014-10-18,0.238,71.048
2014-10-17,-0.194,77.637
2014-10-16,0.008,76.825
2014-10-15,0.259,77.92
2014-10-14,-0.136,75.0
2014-10-13,0.105,77.105
2014-10-12,0.052,75.391
2014-10-11,-0.022,77.33
