Date,Article Sentiment,Impact Score
2014-08-05,1.0,79.0
2014-08-04,0.0,79.0
2014-08-03,1.0,88.0
2014-08-01,1.0,84.0
2014-07-31,0.667,90.0
2014-07-30,1.0,87.0
2014-07-29,0.5,79.0
2014-07-28,1.0,83.0
2014-07-26,0.5,77.5
2014-07-25,1.0,83.0
2014-07-24,1.0,82.0
2014-07-23,0.0,80.0
2014-07-22,0.25,82.5
2014-07-20,1.0,87.0
2014-07-19,1.0,87.0
2014-07-18,1.0,79.0
2014-07-17,-1.0,83.0
2014-07-16,0.833,87.5
2014-07-15,0.0,82.333
2014-07-14,-1.0,75.0
2014-07-11,0.0,87.0
2014-07-10,-1.0,86.0
2014-07-09,-0.222,93.0
2014-07-04,1.0,93.0
2014-07-03,0.0,87.0
2014-07-02,0.25,84.75
2014-06-29,0.0,93.0
2014-06-28,-1.0,79.0
2014-06-27,0.5,93.5
2014-06-26,-0.333,91.667
2014-06-25,-0.25,87.75
2014-06-24,0.222,86.556
2014-06-23,1.0,87.0
2014-06-22,-1.0,80.0
2014-06-21,-0.273,85.182
2014-06-20,0.2,87.8
2014-06-19,0.0,88.636
2014-06-18,-0.063,88.938
2014-06-17,0.279,81.73
2014-06-16,0.769,85.808
2014-06-15,0.606,85.868
2014-06-14,0.362,85.699
2014-06-13,0.0,81.75
2014-06-12,0.091,88.455
2014-06-11,0.562,85.133
2014-06-07,0.0,87.0
2014-06-04,1.0,87.0
2014-05-29,1.0,84.333
2014-05-24,-1.0,50.0
2014-05-23,0.334,84.0
2014-05-22,-0.333,83.0
2014-05-20,0.5,87.0
2014-05-18,0.4,84.6
2014-05-17,1.0,78.9
2014-05-16,-0.143,69.5
2014-05-15,0.333,81.667
2014-05-14,1.0,86.0
2014-05-11,0.0,66.0
2014-05-10,0.431,82.458
2014-05-09,-0.127,86.19
2014-05-08,-0.2,86.4
2014-05-07,-0.5,82.0
2014-05-06,0.0,83.0
2014-05-03,0.25,79.0
2014-05-02,-1.0,87.0
2014-04-29,0.0,80.0
2014-04-28,0.0,85.0
2014-04-24,1.0,93.0
2014-04-23,0.167,82.833
2014-04-21,0.0,79.0
2014-04-20,1.0,80.0
2014-04-17,-1.0,79.5
2014-04-16,-0.5,80.833
2014-04-15,0.333,86.0
2014-04-12,0.0,93.0
2014-04-11,0.714,81.714
2014-04-10,0.286,83.857
2014-04-09,0.333,81.0
2014-04-08,0.0,84.0
2014-04-05,0.0,100.0
2014-04-03,0.0,79.0
2014-04-02,0.0,79.0
2014-03-30,-1.0,40.0
2014-03-29,0.0,85.0
2014-03-28,1.0,87.0
2014-03-22,0.0,85.0
2014-03-21,-0.278,86.0
2014-03-20,0.0,93.0
2014-03-19,1.0,87.0
2014-03-18,0.143,76.429
2014-03-16,1.0,87.0
2014-03-14,1.0,84.0
2014-03-13,0.333,87.0
2014-03-12,0.5,83.5
2014-03-11,0.0,90.0
2014-03-08,0.0,93.0
2014-03-07,0.333,79.333
2014-03-06,0.0,50.0
2014-03-04,0.0,84.0
2014-03-02,0.444,72.333
2014-03-01,0.0,82.0
2014-02-28,0.5,93.0
2014-02-27,0.0,93.0
2014-02-25,0.0,86.333
2014-02-24,1.0,80.0
2014-02-23,0.636,82.364
2014-02-22,0.549,81.0
2014-02-21,0.357,83.857
2014-02-20,0.667,83.667
2014-02-19,0.333,78.667
2014-02-18,0.5,81.0
2014-02-17,0.0,60.0
2014-02-16,0.0,83.0
2014-02-14,0.0,89.75
2014-02-13,1.0,91.0
2014-02-12,1.0,87.0
2014-02-08,1.0,89.0
2014-02-07,1.0,79.0
2014-02-05,0.0,87.0
2014-02-03,1.0,85.0
2014-01-31,0.0,93.0
2014-01-30,0.0,93.0
2014-01-29,0.0,93.0
2014-01-28,0.0,68.5
2014-01-22,0.0,90.0
2014-01-16,0.0,82.0
2014-01-15,0.0,82.2
2014-01-14,0.0,85.0
2014-01-10,0.0,87.0
2014-01-08,0.667,83.0
2014-01-07,1.0,82.0
2014-01-06,0.0,93.0
2014-01-03,-0.5,50.0
2013-12-25,1.0,100.0
2013-12-24,1.0,85.0
2013-12-21,1.0,87.0
2013-12-20,0.267,85.6
2013-12-19,1.0,85.0
2013-12-14,0.0,77.0
2013-12-13,1.0,85.0
2013-12-12,0.375,81.25
2013-12-11,-0.333,85.0
2013-12-10,0.0,93.0
2013-12-07,1.0,79.0
2013-12-04,0.0,100.0
2013-12-03,0.0,82.5
2013-11-28,1.0,87.0
2013-11-27,1.0,93.0
2013-11-22,0.667,84.667
2013-11-21,0.154,83.231
2013-11-19,0.5,81.0
2013-11-16,1.0,83.0
2013-11-15,-0.5,90.0
2013-11-14,0.0,93.0
2013-11-13,0.5,86.0
2013-11-12,0.8,86.6
2013-11-11,0.0,87.0
2013-11-10,0.5,80.5
2013-11-09,0.801,81.836
2013-11-08,0.333,82.103
2013-11-07,-0.37,86.111
2013-11-06,-0.333,74.0
2013-11-05,0.0,82.2
2013-10-28,1.0,66.0
2013-10-26,-0.5,86.5
2013-10-25,0.0,81.25
2013-10-24,0.5,82.0
2013-10-23,0.0,87.0
2013-10-22,-0.5,79.0
2013-10-21,0.0,75.0
2013-10-19,0.5,79.5
2013-10-18,0.0,100.0
2013-10-16,1.0,85.0
2013-10-10,0.0,87.0
